temperature	df/dt	Sample	genotype
94.52015656	0.077115262	B1	S5
94.58011742	0.074076056	B1	S5
94.64007828	0.069900909	B1	S5
94.70003914	0.066426708	B1	S5
94.76	0.066426708	B1	S5
64.12	0.013651354	C3	S5
64.17996086	0.013651354	C3	S5
64.23992172	0.04292682	C3	S5
64.29988258	0.096641598	C3	S5
64.35984344	0.169566059	C3	S5
64.41980431	0.242818387	C3	S5
64.47976517	0.301003523	C3	S5
64.53972603	0.359997267	C3	S5
64.59968689	0.440508209	C3	S5
64.65964775	0.535017725	C3	S5
64.71960861	0.63381694	C3	S5
64.77956947	0.730114984	C3	S5
64.83953033	0.815523437	C3	S5
64.89949119	0.886368192	C3	S5
64.95945205	0.94466827	C3	S5
65.01941292	0.993110253	C3	S5
65.07937378	1.031047511	C3	S5
65.13933464	1.05582049	C3	S5
65.1992955	1.068509542	C3	S5
65.25925636	1.073139547	C3	S5
65.31921722	1.069310927	C3	S5
65.37917808	1.057025513	C3	S5
65.43913894	1.042518788	C3	S5
65.4990998	1.029631677	C3	S5
65.55906067	1.015392835	C3	S5
65.61902153	0.998835809	C3	S5
65.67898239	0.984749278	C3	S5
65.73894325	0.977451062	C3	S5
65.79890411	0.978128179	C3	S5
65.85886497	0.983738245	C3	S5
65.91882583	0.991716609	C3	S5
65.97878669	0.999765426	C3	S5
66.03874755	1.004557455	C3	S5
66.09870841	1.0091121	C3	S5
66.15866928	1.017103024	C3	S5
66.21863014	1.028414101	C3	S5
66.278591	1.041250005	C3	S5
66.33855186	1.049070294	C3	S5
66.39851272	1.051090841	C3	S5
66.45847358	1.052159868	C3	S5
66.51843444	1.05000551	C3	S5
66.5783953	1.041388565	C3	S5
66.63835616	1.029746336	C3	S5
66.69831703	1.020339283	C3	S5
66.75827789	1.013312901	C3	S5
66.81823875	1.007390275	C3	S5
66.87819961	1.003567122	C3	S5
66.93816047	1.004422444	C3	S5
66.99812133	1.014311656	C3	S5
67.05808219	1.034153162	C3	S5
67.11804305	1.060149317	C3	S5
67.17800391	1.087945108	C3	S5
67.23796477	1.114734002	C3	S5
67.29792564	1.139541591	C3	S5
67.3578865	1.161454999	C3	S5
67.41784736	1.178547496	C3	S5
67.47780822	1.18929452	C3	S5
67.53776908	1.192467078	C3	S5
67.59772994	1.191602568	C3	S5
67.6576908	1.194868413	C3	S5
67.71765166	1.200618454	C3	S5
67.77761252	1.199653047	C3	S5
67.83757339	1.189329	C3	S5
67.89753425	1.180848574	C3	S5
67.95749511	1.188247198	C3	S5
68.01745597	1.214612276	C3	S5
68.07741683	1.254978286	C3	S5
68.13737769	1.304322134	C3	S5
68.19733855	1.355628936	C3	S5
68.25729941	1.399802607	C3	S5
68.31726027	1.432315978	C3	S5
68.37722114	1.449559392	C3	S5
68.437182	1.453808658	C3	S5
68.49714286	1.453945568	C3	S5
68.55710372	1.460738517	C3	S5
68.61706458	1.47925962	C3	S5
68.67702544	1.506837106	C3	S5
68.7369863	1.543587502	C3	S5
68.79694716	1.58958206	C3	S5
68.85690802	1.639295365	C3	S5
68.91686888	1.685444769	C3	S5
68.97682975	1.725839784	C3	S5
69.03679061	1.76106267	C3	S5
69.09675147	1.792880594	C3	S5
69.15671233	1.824584844	C3	S5
69.21667319	1.859887842	C3	S5
69.27663405	1.901179468	C3	S5
69.33659491	1.949221353	C3	S5
69.39655577	2.00524327	C3	S5
69.45651663	2.064717506	C3	S5
69.5164775	2.119340951	C3	S5
69.57643836	2.167028823	C3	S5
69.63639922	2.207682984	C3	S5
69.69636008	2.245221808	C3	S5
69.75632094	2.283736361	C3	S5
69.8162818	2.320639456	C3	S5
69.87624266	2.359609287	C3	S5
69.93620352	2.406023204	C3	S5
69.99616438	2.463477448	C3	S5
70.05612524	2.535295137	C3	S5
70.11608611	2.620371819	C3	S5
70.17604697	2.711335805	C3	S5
70.23600783	2.802138441	C3	S5
70.29596869	2.892876861	C3	S5
70.35592955	2.984285833	C3	S5
70.41589041	3.070866099	C3	S5
70.47585127	3.148506404	C3	S5
70.53581213	3.218429884	C3	S5
70.59577299	3.283303539	C3	S5
70.65573386	3.351323063	C3	S5
70.71569472	3.429191447	C3	S5
70.77565558	3.523488461	C3	S5
70.83561644	3.635140191	C3	S5
70.8955773	3.756589306	C3	S5
70.95553816	3.880270869	C3	S5
71.01549902	4.00696239	C3	S5
71.07545988	4.132915541	C3	S5
71.13542074	4.247169215	C3	S5
71.1953816	4.354855888	C3	S5
71.25534247	4.468862311	C3	S5
71.31530333	4.585028024	C3	S5
71.37526419	4.693944191	C3	S5
71.43522505	4.800413861	C3	S5
71.49518591	4.911330016	C3	S5
71.55514677	5.02780872	C3	S5
71.61510763	5.14516733	C3	S5
71.67506849	5.26697922	C3	S5
71.73502935	5.397930487	C3	S5
71.79499022	5.531712608	C3	S5
71.85495108	5.659273744	C3	S5
71.91491194	5.77454445	C3	S5
71.9748728	5.870353246	C3	S5
72.03483366	5.942669404	C3	S5
72.09479452	5.992297177	C3	S5
72.15475538	6.023660656	C3	S5
72.21471624	6.04541635	C3	S5
72.2746771	6.061451601	C3	S5
72.33463796	6.062341419	C3	S5
72.39459883	6.039780769	C3	S5
72.45455969	5.99848781	C3	S5
72.51452055	5.947125001	C3	S5
72.57448141	5.902545683	C3	S5
72.63444227	5.878299411	C3	S5
72.69440313	5.865537495	C3	S5
72.75436399	5.846584916	C3	S5
72.81432485	5.822244332	C3	S5
72.87428571	5.797799506	C3	S5
72.93424658	5.753582297	C3	S5
72.99420744	5.669476428	C3	S5
73.0541683	5.547496468	C3	S5
73.11412916	5.391290308	C3	S5
73.17409002	5.203165722	C3	S5
73.23405088	4.994085339	C3	S5
73.29401174	4.779276067	C3	S5
73.3539726	4.573402639	C3	S5
73.41393346	4.398571085	C3	S5
73.47389432	4.269425067	C3	S5
73.53385519	4.176339102	C3	S5
73.59381605	4.09460138	C3	S5
73.65377691	4.008878099	C3	S5
73.71373777	3.911494504	C3	S5
73.77369863	3.797004862	C3	S5
73.83365949	3.670775921	C3	S5
73.89362035	3.538823944	C3	S5
73.95358121	3.400777537	C3	S5
74.01354207	3.255412425	C3	S5
74.07350294	3.099702558	C3	S5
74.1334638	2.933020022	C3	S5
74.19342466	2.763449394	C3	S5
74.25338552	2.602910699	C3	S5
74.31334638	2.456778756	C3	S5
74.37330724	2.322607948	C3	S5
74.4332681	2.203121714	C3	S5
74.49322896	2.096344032	C3	S5
74.55318982	1.989222036	C3	S5
74.61315068	1.875838951	C3	S5
74.67311155	1.758810157	C3	S5
74.73307241	1.640240656	C3	S5
74.79303327	1.522015857	C3	S5
74.85299413	1.405757117	C3	S5
74.91295499	1.294634701	C3	S5
74.97291585	1.19182793	C3	S5
75.03287671	1.100727212	C3	S5
75.09283757	1.02351671	C3	S5
75.15279843	0.959755683	C3	S5
75.2127593	0.908912256	C3	S5
75.27272016	0.868391035	C3	S5
75.33268102	0.833494879	C3	S5
75.39264188	0.79941452	C3	S5
75.45260274	0.76262519	C3	S5
75.5125636	0.723172498	C3	S5
75.57252446	0.683600532	C3	S5
75.63248532	0.645412629	C3	S5
75.69244618	0.608530617	C3	S5
75.75240705	0.572753524	C3	S5
75.81236791	0.5370542	C3	S5
75.87232877	0.502615743	C3	S5
75.93228963	0.472300472	C3	S5
75.99225049	0.446586978	C3	S5
76.05221135	0.423736794	C3	S5
76.11217221	0.402210901	C3	S5
76.17213307	0.38204561	C3	S5
76.23209393	0.362794183	C3	S5
76.29205479	0.345170464	C3	S5
76.35201566	0.331724853	C3	S5
76.41197652	0.322474028	C3	S5
76.47193738	0.315299646	C3	S5
76.53189824	0.308219447	C3	S5
76.5918591	0.299469125	C3	S5
76.65181996	0.288920203	C3	S5
76.71178082	0.278532417	C3	S5
76.77174168	0.269350021	C3	S5
76.83170254	0.260376404	C3	S5
76.89166341	0.251242303	C3	S5
76.95162427	0.242300596	C3	S5
77.01158513	0.233957096	C3	S5
77.07154599	0.227303335	C3	S5
77.13150685	0.222463268	C3	S5
77.19146771	0.217699648	C3	S5
77.25142857	0.211981435	C3	S5
77.31138943	0.205695767	C3	S5
77.37135029	0.200056881	C3	S5
77.43131115	0.195332296	C3	S5
77.49127202	0.190625969	C3	S5
77.55123288	0.186030552	C3	S5
77.61119374	0.182137074	C3	S5
77.6711546	0.179489917	C3	S5
77.73111546	0.177944362	C3	S5
77.79107632	0.175495225	C3	S5
77.85103718	0.170970937	C3	S5
77.91099804	0.165522357	C3	S5
77.9709589	0.16102595	C3	S5
78.03091977	0.158873849	C3	S5
78.09088063	0.157884021	C3	S5
78.15084149	0.156148225	C3	S5
78.21080235	0.154153619	C3	S5
78.27076321	0.152819566	C3	S5
78.33072407	0.152643215	C3	S5
78.39068493	0.153405428	C3	S5
78.45064579	0.153714848	C3	S5
78.51060665	0.152036597	C3	S5
78.57056751	0.147723616	C3	S5
78.63052838	0.141873873	C3	S5
78.69048924	0.136028119	C3	S5
78.7504501	0.131267005	C3	S5
78.81041096	0.128898779	C3	S5
78.87037182	0.129528406	C3	S5
78.93033268	0.131629996	C3	S5
78.99029354	0.133873086	C3	S5
79.0502544	0.135427586	C3	S5
79.11021526	0.134848198	C3	S5
79.17017613	0.131778044	C3	S5
79.23013699	0.127289213	C3	S5
79.29009785	0.12312916	C3	S5
79.35005871	0.120757439	C3	S5
79.41001957	0.120661212	C3	S5
79.46998043	0.122737836	C3	S5
79.52994129	0.125260693	C3	S5
79.58990215	0.126027683	C3	S5
79.64986301	0.124956007	C3	S5
79.70982387	0.123493536	C3	S5
79.76978474	0.122710041	C3	S5
79.8297456	0.122289955	C3	S5
79.88970646	0.122548766	C3	S5
79.94966732	0.12373903	C3	S5
80.00962818	0.124386123	C3	S5
80.06958904	0.122796483	C3	S5
80.1295499	0.118626813	C3	S5
80.18951076	0.113139626	C3	S5
80.24947162	0.107871715	C3	S5
80.30943249	0.10369006	C3	S5
80.36939335	0.100579813	C3	S5
80.42935421	0.098360328	C3	S5
80.48931507	0.097016512	C3	S5
80.54927593	0.096386932	C3	S5
80.60923679	0.096299035	C3	S5
80.66919765	0.096608273	C3	S5
80.72915851	0.097299467	C3	S5
80.78911937	0.098039366	C3	S5
80.84908023	0.097937461	C3	S5
80.9090411	0.096677499	C3	S5
80.96900196	0.095226108	C3	S5
81.02896282	0.094545134	C3	S5
81.08892368	0.09410387	C3	S5
81.14888454	0.093451655	C3	S5
81.2088454	0.092878277	C3	S5
81.26880626	0.092665408	C3	S5
81.32876712	0.092679023	C3	S5
81.38872798	0.092756207	C3	S5
81.44868885	0.093151548	C3	S5
81.50864971	0.093584298	C3	S5
81.56861057	0.094491626	C3	S5
81.62857143	0.09697831	C3	S5
81.68853229	0.100200508	C3	S5
81.74849315	0.101949446	C3	S5
81.80845401	0.100769548	C3	S5
81.86841487	0.097156285	C3	S5
81.92837573	0.09347283	C3	S5
81.98833659	0.090909699	C3	S5
82.04829746	0.088991002	C3	S5
82.10825832	0.088231191	C3	S5
82.16821918	0.089592179	C3	S5
82.22818004	0.092445581	C3	S5
82.2881409	0.095533196	C3	S5
82.34810176	0.097820364	C3	S5
82.40806262	0.098971602	C3	S5
82.46802348	0.098704242	C3	S5
82.52798434	0.096658938	C3	S5
82.58794521	0.093767889	C3	S5
82.64790607	0.091304111	C3	S5
82.70786693	0.090322116	C3	S5
82.76782779	0.091204932	C3	S5
82.82778865	0.093225226	C3	S5
82.88774951	0.095444345	C3	S5
82.94771037	0.097050161	C3	S5
83.00767123	0.097291338	C3	S5
83.06763209	0.096324782	C3	S5
83.12759295	0.095424907	C3	S5
83.18755382	0.094977135	C3	S5
83.24751468	0.094288256	C3	S5
83.30747554	0.094071485	C3	S5
83.3674364	0.095247016	C3	S5
83.42739726	0.097085238	C3	S5
83.48735812	0.098947557	C3	S5
83.54731898	0.100584926	C3	S5
83.60727984	0.101628078	C3	S5
83.6672407	0.101895055	C3	S5
83.72720157	0.102152336	C3	S5
83.78716243	0.10424433	C3	S5
83.84712329	0.10887586	C3	S5
83.90708415	0.114090283	C3	S5
83.96704501	0.11708126	C3	S5
84.02700587	0.117056218	C3	S5
84.08696673	0.115109943	C3	S5
84.14692759	0.11283252	C3	S5
84.20688845	0.111341136	C3	S5
84.26684932	0.110612819	C3	S5
84.32681018	0.110284666	C3	S5
84.38677104	0.109986371	C3	S5
84.4467319	0.109590047	C3	S5
84.50669276	0.109892318	C3	S5
84.56665362	0.111000176	C3	S5
84.62661448	0.111880414	C3	S5
84.68657534	0.112133042	C3	S5
84.7465362	0.112266673	C3	S5
84.80649706	0.113478034	C3	S5
84.86645793	0.116373288	C3	S5
84.92641879	0.120264324	C3	S5
84.98637965	0.123761406	C3	S5
85.04634051	0.125545139	C3	S5
85.10630137	0.125691258	C3	S5
85.16626223	0.124663189	C3	S5
85.22622309	0.122436259	C3	S5
85.28618395	0.118886226	C3	S5
85.34614481	0.114641186	C3	S5
85.40610568	0.111128932	C3	S5
85.46606654	0.109902771	C3	S5
85.5260274	0.111706694	C3	S5
85.58598826	0.114471095	C3	S5
85.64594912	0.115989775	C3	S5
85.70590998	0.115982392	C3	S5
85.76587084	0.114478778	C3	S5
85.8258317	0.112057029	C3	S5
85.88579256	0.110277154	C3	S5
85.94575342	0.110374501	C3	S5
86.00571429	0.111562245	C3	S5
86.06567515	0.112426356	C3	S5
86.12563601	0.112705363	C3	S5
86.18559687	0.112806602	C3	S5
86.24555773	0.113162444	C3	S5
86.30551859	0.113706048	C3	S5
86.36547945	0.11388109	C3	S5
86.42544031	0.113474029	C3	S5
86.48540117	0.112794028	C3	S5
86.54536204	0.112020107	C3	S5
86.6053229	0.110754467	C3	S5
86.66528376	0.108561856	C3	S5
86.72524462	0.105671124	C3	S5
86.78520548	0.103147973	C3	S5
86.84516634	0.101327609	C3	S5
86.9051272	0.099782811	C3	S5
86.96508806	0.098931694	C3	S5
87.02504892	0.099247806	C3	S5
87.08500978	0.100807753	C3	S5
87.14497065	0.10308319	C3	S5
87.20493151	0.105440291	C3	S5
87.26489237	0.107517009	C3	S5
87.32485323	0.108486892	C3	S5
87.38481409	0.107498239	C3	S5
87.44477495	0.104612953	C3	S5
87.50473581	0.100656134	C3	S5
87.56469667	0.097068743	C3	S5
87.62465753	0.095270597	C3	S5
87.6846184	0.095580538	C3	S5
87.74457926	0.097050984	C3	S5
87.80454012	0.097917304	C3	S5
87.86450098	0.097682833	C3	S5
87.92446184	0.097074125	C3	S5
87.9844227	0.096406717	C3	S5
88.04438356	0.0962916	C3	S5
88.10434442	0.097677038	C3	S5
88.16430528	0.101272152	C3	S5
88.22426614	0.105836823	C3	S5
88.28422701	0.108454188	C3	S5
88.34418787	0.107934755	C3	S5
88.40414873	0.104560635	C3	S5
88.46410959	0.098972503	C3	S5
88.52407045	0.092789016	C3	S5
88.58403131	0.087622141	C3	S5
88.64399217	0.084197748	C3	S5
88.70395303	0.083118187	C3	S5
88.76391389	0.084763822	C3	S5
88.82387476	0.087712767	C3	S5
88.88383562	0.090283085	C3	S5
88.94379648	0.092024208	C3	S5
89.00375734	0.092742565	C3	S5
89.0637182	0.09270591	C3	S5
89.12367906	0.091893645	C3	S5
89.18363992	0.090437691	C3	S5
89.24360078	0.08895338	C3	S5
89.30356164	0.087487698	C3	S5
89.3635225	0.086239374	C3	S5
89.42348337	0.085955566	C3	S5
89.48344423	0.086529038	C3	S5
89.54340509	0.087048646	C3	S5
89.60336595	0.0869942	C3	S5
89.66332681	0.086575164	C3	S5
89.72328767	0.086215389	C3	S5
89.78324853	0.086143903	C3	S5
89.84320939	0.086421465	C3	S5
89.90317025	0.087463374	C3	S5
89.96313112	0.089508266	C3	S5
90.02309198	0.091867878	C3	S5
90.08305284	0.093665481	C3	S5
90.1430137	0.094063804	C3	S5
90.20297456	0.093068036	C3	S5
90.26293542	0.091305427	C3	S5
90.32289628	0.089502391	C3	S5
90.38285714	0.088706113	C3	S5
90.442818	0.088952556	C3	S5
90.50277886	0.089497837	C3	S5
90.56273973	0.089533189	C3	S5
90.62270059	0.087580794	C3	S5
90.68266145	0.083260085	C3	S5
90.74262231	0.07827803	C3	S5
90.80258317	0.07400206	C3	S5
90.86254403	0.07026417	C3	S5
90.92250489	0.066972067	C3	S5
90.98246575	0.064828528	C3	S5
91.04242661	0.064193774	C3	S5
91.10238748	0.064331891	C3	S5
91.16234834	0.064878569	C3	S5
91.2223092	0.066893694	C3	S5
91.28227006	0.07026744	C3	S5
91.34223092	0.072937434	C3	S5
91.40219178	0.074325479	C3	S5
91.46215264	0.075112076	C3	S5
91.5221135	0.075046117	C3	S5
91.58207436	0.074046277	C3	S5
91.64203523	0.07252067	C3	S5
91.70199609	0.070760239	C3	S5
91.76195695	0.068944259	C3	S5
91.82191781	0.06718797	C3	S5
91.88187867	0.06596028	C3	S5
91.94183953	0.065669563	C3	S5
92.00180039	0.066294395	C3	S5
92.06176125	0.067107855	C3	S5
92.12172211	0.066995641	C3	S5
92.18168297	0.066312244	C3	S5
92.24164384	0.065757437	C3	S5
92.3016047	0.065326332	C3	S5
92.36156556	0.065678804	C3	S5
92.42152642	0.06671277	C3	S5
92.48148728	0.066954236	C3	S5
92.54144814	0.065760107	C3	S5
92.601409	0.063612762	C3	S5
92.66136986	0.061323922	C3	S5
92.72133072	0.059615885	C3	S5
92.78129159	0.059084918	C3	S5
92.84125245	0.059435512	C3	S5
92.90121331	0.059861354	C3	S5
92.96117417	0.060091075	C3	S5
93.02113503	0.059940627	C3	S5
93.08109589	0.059471998	C3	S5
93.14105675	0.059228603	C3	S5
93.20101761	0.060023799	C3	S5
93.26097847	0.061254243	C3	S5
93.32093933	0.061736756	C3	S5
93.3809002	0.061408409	C3	S5
93.44086106	0.060376788	C3	S5
93.50082192	0.059027796	C3	S5
93.56078278	0.057941679	C3	S5
93.62074364	0.057496961	C3	S5
93.6807045	0.056950332	C3	S5
93.74066536	0.055259222	C3	S5
93.80062622	0.052232318	C3	S5
93.86058708	0.048212454	C3	S5
93.92054795	0.044231993	C3	S5
93.98050881	0.041616693	C3	S5
94.04046967	0.041425831	C3	S5
94.10043053	0.043889398	C3	S5
94.16039139	0.048110405	C3	S5
94.22035225	0.052948257	C3	S5
94.28031311	0.057245182	C3	S5
94.34027397	0.06008779	C3	S5
94.40023483	0.061206026	C3	S5
94.46019569	0.059852819	C3	S5
94.52015656	0.05604988	C3	S5
94.58011742	0.050417449	C3	S5
94.64007828	0.043976001	C3	S5
94.70003914	0.038755345	C3	S5
94.76	0.038755345	C3	S5
64.12	-0.012222946	D1	S5
64.17996086	-0.012222946	D1	S5
64.23992172	0.042307605	D1	S5
64.29988258	0.119281112	D1	S5
64.35984344	0.21292817	D1	S5
64.41980431	0.306144109	D1	S5
64.47976517	0.386264764	D1	S5
64.53972603	0.464186197	D1	S5
64.59968689	0.554324522	D1	S5
64.65964775	0.653006242	D1	S5
64.71960861	0.754631386	D1	S5
64.77956947	0.851143991	D1	S5
64.83953033	0.934266029	D1	S5
64.89949119	1.001331837	D1	S5
64.95945205	1.051109674	D1	S5
65.01941292	1.083083381	D1	S5
65.07937378	1.100649039	D1	S5
65.13933464	1.110797572	D1	S5
65.1992955	1.119524259	D1	S5
65.25925636	1.130447586	D1	S5
65.31921722	1.143558863	D1	S5
65.37917808	1.153458573	D1	S5
65.43913894	1.155023757	D1	S5
65.4990998	1.146976395	D1	S5
65.55906067	1.12923306	D1	S5
65.61902153	1.104233189	D1	S5
65.67898239	1.07918567	D1	S5
65.73894325	1.057109499	D1	S5
65.79890411	1.037764793	D1	S5
65.85886497	1.02171727	D1	S5
65.91882583	1.006938783	D1	S5
65.97878669	0.99564138	D1	S5
66.03874755	0.993359939	D1	S5
66.09870841	1.000041972	D1	S5
66.15866928	1.011128347	D1	S5
66.21863014	1.024650438	D1	S5
66.278591	1.040113587	D1	S5
66.33855186	1.053797553	D1	S5
66.39851272	1.063362371	D1	S5
66.45847358	1.070376796	D1	S5
66.51843444	1.075573121	D1	S5
66.5783953	1.079226524	D1	S5
66.63835616	1.083681869	D1	S5
66.69831703	1.087069285	D1	S5
66.75827789	1.086743922	D1	S5
66.81823875	1.085963318	D1	S5
66.87819961	1.08536742	D1	S5
66.93816047	1.084568807	D1	S5
66.99812133	1.084592037	D1	S5
67.05808219	1.086428467	D1	S5
67.11804305	1.092316291	D1	S5
67.17800391	1.101156949	D1	S5
67.23796477	1.111868863	D1	S5
67.29792564	1.124019666	D1	S5
67.3578865	1.139464416	D1	S5
67.41784736	1.157690117	D1	S5
67.47780822	1.169346168	D1	S5
67.53776908	1.170534157	D1	S5
67.59772994	1.169311486	D1	S5
67.6576908	1.173500636	D1	S5
67.71765166	1.179614394	D1	S5
67.77761252	1.181220029	D1	S5
67.83757339	1.179528366	D1	S5
67.89753425	1.182611086	D1	S5
67.95749511	1.19595732	D1	S5
68.01745597	1.219264527	D1	S5
68.07741683	1.249705484	D1	S5
68.13737769	1.282347027	D1	S5
68.19733855	1.312510833	D1	S5
68.25729941	1.340879505	D1	S5
68.31726027	1.369654557	D1	S5
68.37722114	1.394895038	D1	S5
68.437182	1.416927488	D1	S5
68.49714286	1.43855031	D1	S5
68.55710372	1.458494463	D1	S5
68.61706458	1.477656196	D1	S5
68.67702544	1.497506935	D1	S5
68.7369863	1.518073575	D1	S5
68.79694716	1.540978879	D1	S5
68.85690802	1.566442809	D1	S5
68.91686888	1.595798071	D1	S5
68.97682975	1.634797379	D1	S5
69.03679061	1.684443364	D1	S5
69.09675147	1.741085961	D1	S5
69.15671233	1.798817404	D1	S5
69.21667319	1.852544971	D1	S5
69.27663405	1.899892659	D1	S5
69.33659491	1.942157272	D1	S5
69.39655577	1.982619472	D1	S5
69.45651663	2.022284009	D1	S5
69.5164775	2.062005718	D1	S5
69.57643836	2.103458159	D1	S5
69.63639922	2.143830771	D1	S5
69.69636008	2.180915806	D1	S5
69.75632094	2.214707459	D1	S5
69.8162818	2.242476616	D1	S5
69.87624266	2.271489377	D1	S5
69.93620352	2.31307768	D1	S5
69.99616438	2.372373398	D1	S5
70.05612524	2.450030691	D1	S5
70.11608611	2.543075728	D1	S5
70.17604697	2.646296898	D1	S5
70.23600783	2.753348378	D1	S5
70.29596869	2.858206321	D1	S5
70.35592955	2.959114707	D1	S5
70.41589041	3.049936015	D1	S5
70.47585127	3.125111122	D1	S5
70.53581213	3.188903126	D1	S5
70.59577299	3.24927531	D1	S5
70.65573386	3.318410669	D1	S5
70.71569472	3.403157295	D1	S5
70.77565558	3.506376535	D1	S5
70.83561644	3.625409359	D1	S5
70.8955773	3.750515542	D1	S5
70.95553816	3.872682512	D1	S5
71.01549902	3.992048745	D1	S5
71.07545988	4.107545195	D1	S5
71.13542074	4.211806669	D1	S5
71.1953816	4.310396814	D1	S5
71.25534247	4.417438107	D1	S5
71.31530333	4.529887366	D1	S5
71.37526419	4.633504808	D1	S5
71.43522505	4.72641192	D1	S5
71.49518591	4.813235554	D1	S5
71.55514677	4.898723259	D1	S5
71.61510763	4.983979168	D1	S5
71.67506849	5.076789903	D1	S5
71.73502935	5.182705131	D1	S5
71.79499022	5.296039518	D1	S5
71.85495108	5.411870793	D1	S5
71.91491194	5.527101293	D1	S5
71.9748728	5.630135396	D1	S5
72.03483366	5.708962201	D1	S5
72.09479452	5.762795512	D1	S5
72.15475538	5.796166407	D1	S5
72.21471624	5.815044642	D1	S5
72.2746771	5.821665639	D1	S5
72.33463796	5.808536848	D1	S5
72.39459883	5.772649029	D1	S5
72.45455969	5.722209263	D1	S5
72.51452055	5.665122936	D1	S5
72.57448141	5.615571764	D1	S5
72.63444227	5.58594419	D1	S5
72.69440313	5.567737781	D1	S5
72.75436399	5.542282157	D1	S5
72.81432485	5.509736136	D1	S5
72.87428571	5.476664058	D1	S5
72.93424658	5.426226441	D1	S5
72.99420744	5.340423942	D1	S5
73.0541683	5.222884528	D1	S5
73.11412916	5.078482545	D1	S5
73.17409002	4.909990155	D1	S5
73.23405088	4.726101567	D1	S5
73.29401174	4.534825821	D1	S5
73.3539726	4.344040308	D1	S5
73.41393346	4.170632901	D1	S5
73.47389432	4.025036234	D1	S5
73.53385519	3.896816272	D1	S5
73.59381605	3.767926663	D1	S5
73.65377691	3.633445955	D1	S5
73.71373777	3.495498306	D1	S5
73.77369863	3.354687403	D1	S5
73.83365949	3.215453212	D1	S5
73.89362035	3.080825966	D1	S5
73.95358121	2.949450681	D1	S5
74.01354207	2.819990918	D1	S5
74.07350294	2.687162118	D1	S5
74.1334638	2.545576939	D1	S5
74.19342466	2.400128981	D1	S5
74.25338552	2.262277291	D1	S5
74.31334638	2.138044508	D1	S5
74.37330724	2.026067287	D1	S5
74.4332681	1.927892379	D1	S5
74.49322896	1.84007939	D1	S5
74.55318982	1.751814982	D1	S5
74.61315068	1.659773835	D1	S5
74.67311155	1.565945428	D1	S5
74.73307241	1.469437081	D1	S5
74.79303327	1.370802908	D1	S5
74.85299413	1.272909304	D1	S5
74.91295499	1.179087533	D1	S5
74.97291585	1.092498253	D1	S5
75.03287671	1.01676342	D1	S5
75.09283757	0.953108335	D1	S5
75.15279843	0.899521665	D1	S5
75.2127593	0.854499833	D1	S5
75.27272016	0.816435923	D1	S5
75.33268102	0.782798614	D1	S5
75.39264188	0.751106275	D1	S5
75.45260274	0.71870867	D1	S5
75.5125636	0.684157958	D1	S5
75.57252446	0.649431714	D1	S5
75.63248532	0.616925259	D1	S5
75.69244618	0.587541819	D1	S5
75.75240705	0.560749411	D1	S5
75.81236791	0.534480449	D1	S5
75.87232877	0.508251071	D1	S5
75.93228963	0.48454676	D1	S5
75.99225049	0.464954312	D1	S5
76.05221135	0.446967409	D1	S5
76.11217221	0.429296513	D1	S5
76.17213307	0.412347286	D1	S5
76.23209393	0.396180956	D1	S5
76.29205479	0.381313495	D1	S5
76.35201566	0.368133241	D1	S5
76.41197652	0.35672933	D1	S5
76.47193738	0.346656887	D1	S5
76.53189824	0.337933697	D1	S5
76.5918591	0.329818658	D1	S5
76.65181996	0.322124624	D1	S5
76.71178082	0.315960057	D1	S5
76.77174168	0.310529222	D1	S5
76.83170254	0.304611167	D1	S5
76.89166341	0.29834829	D1	S5
76.95162427	0.291852593	D1	S5
77.01158513	0.285471473	D1	S5
77.07154599	0.279739944	D1	S5
77.13150685	0.274572076	D1	S5
77.19146771	0.270042293	D1	S5
77.25142857	0.26667728	D1	S5
77.31138943	0.263721117	D1	S5
77.37135029	0.259852815	D1	S5
77.43131115	0.254485009	D1	S5
77.49127202	0.248343298	D1	S5
77.55123288	0.242864586	D1	S5
77.61119374	0.238978001	D1	S5
77.6711546	0.235916937	D1	S5
77.73111546	0.231542774	D1	S5
77.79107632	0.226104823	D1	S5
77.85103718	0.221373409	D1	S5
77.91099804	0.217417179	D1	S5
77.9709589	0.214134999	D1	S5
78.03091977	0.212574058	D1	S5
78.09088063	0.211799718	D1	S5
78.15084149	0.209862792	D1	S5
78.21080235	0.207590946	D1	S5
78.27076321	0.205798325	D1	S5
78.33072407	0.204274329	D1	S5
78.39068493	0.203233709	D1	S5
78.45064579	0.201839623	D1	S5
78.51060665	0.198381428	D1	S5
78.57056751	0.192543859	D1	S5
78.63052838	0.185872259	D1	S5
78.69048924	0.180968257	D1	S5
78.7504501	0.179021109	D1	S5
78.81041096	0.17903168	D1	S5
78.87037182	0.179818369	D1	S5
78.93033268	0.180556286	D1	S5
78.99029354	0.180380041	D1	S5
79.0502544	0.179473691	D1	S5
79.11021526	0.178898642	D1	S5
79.17017613	0.178486604	D1	S5
79.23013699	0.17778856	D1	S5
79.29009785	0.176828096	D1	S5
79.35005871	0.17554779	D1	S5
79.41001957	0.17439123	D1	S5
79.46998043	0.174442513	D1	S5
79.52994129	0.175113273	D1	S5
79.58990215	0.174845465	D1	S5
79.64986301	0.173208761	D1	S5
