temperature	df/dt	Sample	genotype		
69.96258317	1.459515942	F1	S1		
70.02174168	1.476300879	F1	S1		
70.0809002	1.503344429	F1	S1		
70.14005871	1.525140469	F1	S1		
70.19921722	1.531236761	F1	S1		
70.25837573	1.52713766	F1	S1		
70.31753425	1.53212797	F1	S1		
70.37669276	1.556694858	F1	S1		
70.43585127	1.596637201	F1	S1		
70.49500978	1.639331696	F1	S1		
70.5541683	1.668498949	F1	S1		
70.61332681	1.682072466	F1	S1		
70.67248532	1.692704637	F1	S1		
70.73164384	1.705775362	F1	S1		
70.79080235	1.720712019	F1	S1		
70.84996086	1.73886625	F1	S1		
70.90911937	1.756151704	F1	S1		
70.96827789	1.771364088	F1	S1		
71.0274364	1.787975819	F1	S1		
71.08659491	1.813648289	F1	S1		
71.14575342	1.852433914	F1	S1		
71.20491194	1.900014508	F1	S1		
71.26407045	1.953108041	F1	S1		
71.32322896	2.006731442	F1	S1		
71.38238748	2.047133659	F1	S1		
71.44154599	2.060773146	F1	S1		
71.5007045	2.052922151	F1	S1		
71.55986301	2.041207669	F1	S1		
71.61902153	2.032166329	F1	S1		
71.67818004	2.030792948	F1	S1		
71.73733855	2.048831929	F1	S1		
71.79649706	2.085050857	F1	S1		
71.85565558	2.132561426	F1	S1		
71.91481409	2.192415064	F1	S1		
71.9739726	2.263659452	F1	S1		
72.03313112	2.343476773	F1	S1		
72.09228963	2.43281879	F1	S1		
72.15144814	2.531172752	F1	S1		
72.21060665	2.626808546	F1	S1		
72.26976517	2.709283737	F1	S1		
72.32892368	2.779924208	F1	S1		
72.38808219	2.837222806	F1	S1		
72.4472407	2.877195402	F1	S1		
72.50639922	2.904878264	F1	S1		
72.56555773	2.927881806	F1	S1		
72.62471624	2.946841978	F1	S1		
72.68387476	2.95859546	F1	S1		
72.74303327	2.960554361	F1	S1		
72.80219178	2.957951191	F1	S1		
72.86135029	2.960474021	F1	S1		
72.92050881	2.979142573	F1	S1		
72.97966732	3.023445048	F1	S1		
73.03882583	3.090314761	F1	S1		
73.09798434	3.180005344	F1	S1		
73.15714286	3.296920779	F1	S1		
73.21630137	3.427759399	F1	S1		
73.27545988	3.551367663	F1	S1		
73.3346184	3.664769442	F1	S1		
73.39377691	3.775348201	F1	S1		
73.45293542	3.878311917	F1	S1		
73.51209393	3.963978977	F1	S1		
73.57125245	4.038828356	F1	S1		
73.63041096	4.120074279	F1	S1		
73.68956947	4.214071953	F1	S1		
73.74872798	4.318613512	F1	S1		
73.8078865	4.437862238	F1	S1		
73.86704501	4.584456148	F1	S1		
73.92620352	4.758491307	F1	S1		
73.98536204	4.946324027	F1	S1		
74.04452055	5.142018739	F1	S1		
74.10367906	5.3494923	F1	S1		
74.16283757	5.565061677	F1	S1		
74.22199609	5.775045749	F1	S1		
74.2811546	5.973752336	F1	S1		
74.34031311	6.167287198	F1	S1		
74.39947162	6.362724025	F1	S1		
74.45863014	6.552460897	F1	S1		
74.51778865	6.736333778	F1	S1		
74.57694716	6.935281772	F1	S1		
74.63610568	7.167192989	F1	S1		
74.69526419	7.436372014	F1	S1		
74.7544227	7.707334189	F1	S1		
74.81358121	7.94984575	F1	S1		
74.87273973	8.173699256	F1	S1		
74.93189824	8.389539471	F1	S1		
74.99105675	8.603752004	F1	S1		
75.05021526	8.818085308	F1	S1		
75.10937378	9.024657896	F1	S1		
75.16853229	9.237616983	F1	S1		
75.2276908	9.476183255	F1	S1		
75.28684932	9.713467012	F1	S1		
75.34600783	9.928383962	F1	S1		
75.40516634	10.12757278	F1	S1		
75.46432485	10.31067269	F1	S1		
75.52348337	10.47181658	F1	S1		
75.58264188	10.59955973	F1	S1		
75.64180039	10.68974356	F1	S1		
75.7009589	10.76339863	F1	S1		
75.76011742	10.84670435	F1	S1		
75.81927593	10.94366182	F1	S1		
75.87843444	11.05964923	F1	S1		
75.93759295	11.21277691	F1	S1		
75.99675147	11.39091804	F1	S1		
76.05590998	11.5567872	F1	S1		
76.11506849	11.69667509	F1	S1		
76.17422701	11.82100532	F1	S1		
76.23338552	11.91306289	F1	S1		
76.29254403	11.95012118	F1	S1		
76.35170254	11.94398173	F1	S1		
76.41086106	11.90757202	F1	S1		
76.47001957	11.86229953	F1	S1		
76.52917808	11.82689968	F1	S1		
76.58833659	11.79338822	F1	S1		
76.64749511	11.75398748	F1	S1		
76.70665362	11.70070421	F1	S1		
76.76581213	11.61408401	F1	S1		
76.82497065	11.48439205	F1	S1		
76.88412916	11.32321519	F1	S1		
76.94328767	11.14029224	F1	S1		
77.00244618	10.91558217	F1	S1		
77.0616047	10.63079402	F1	S1		
77.12076321	10.30155783	F1	S1		
77.17992172	9.960218624	F1	S1		
77.23908023	9.630551787	F1	S1		
77.29823875	9.316814136	F1	S1		
77.35739726	9.009100238	F1	S1		
77.41655577	8.702363131	F1	S1		
77.47571429	8.410255798	F1	S1		
77.5348728	8.137228997	F1	S1		
77.59403131	7.859943162	F1	S1		
77.65318982	7.555809129	F1	S1		
77.71234834	7.230380191	F1	S1		
77.77150685	6.899040651	F1	S1		
77.83066536	6.564550982	F1	S1		
77.88982387	6.23281583	F1	S1		
77.94898239	5.911166422	F1	S1		
78.0081409	5.600984129	F1	S1		
78.06729941	5.310703899	F1	S1		
78.12645793	5.044126583	F1	S1		
78.18561644	4.794145152	F1	S1		
78.24477495	4.551580549	F1	S1		
78.30393346	4.312648405	F1	S1		
78.36309198	4.07492399	F1	S1		
78.42225049	3.841535895	F1	S1		
78.481409	3.619326313	F1	S1		
78.54056751	3.408516123	F1	S1		
78.59972603	3.209776665	F1	S1		
78.65888454	3.029178288	F1	S1		
78.71804305	2.864027944	F1	S1		
78.77720157	2.702901031	F1	S1		
78.83636008	2.545803334	F1	S1		
78.89551859	2.398034024	F1	S1		
78.9546771	2.254535241	F1	S1		
79.01383562	2.112033654	F1	S1		
79.07299413	1.975762494	F1	S1		
79.13215264	1.848950823	F1	S1		
79.19131115	1.732882767	F1	S1		
79.25046967	1.631167405	F1	S1		
79.30962818	1.546899635	F1	S1		
79.36878669	1.477792025	F1	S1		
79.42794521	1.418709798	F1	S1		
79.48710372	1.367626268	F1	S1		
79.54626223	1.322571685	F1	S1		
79.60542074	1.277709243	F1	S1		
79.66457926	1.23041164	F1	S1		
79.72373777	1.183154184	F1	S1		
79.78289628	1.134111084	F1	S1		
79.84205479	1.079167114	F1	S1		
79.90121331	1.022671529	F1	S1		
79.96037182	0.97264047	F1	S1		
80.01953033	0.930692721	F1	S1		
80.07868885	0.894898071	F1	S1		
80.13784736	0.864202899	F1	S1		
80.19700587	0.840411567	F1	S1		
80.25616438	0.82373274	F1	S1		
80.3153229	0.808496448	F1	S1		
80.37448141	0.788567273	F1	S1		
80.43363992	0.766145787	F1	S1		
80.49279843	0.747842282	F1	S1		
80.55195695	0.732491725	F1	S1		
80.61111546	0.715846335	F1	S1		
80.67027397	0.695952969	F1	S1		
80.72943249	0.669563582	F1	S1		
80.788591	0.638988747	F1	S1		
80.84774951	0.611829494	F1	S1		
80.90690802	0.590694081	F1	S1		
80.96606654	0.57367551	F1	S1		
81.02522505	0.560959662	F1	S1		
81.08438356	0.553842475	F1	S1		
81.14354207	0.552044268	F1	S1		
81.20270059	0.553172289	F1	S1		
81.2618591	0.553250276	F1	S1		
81.32101761	0.551934906	F1	S1		
81.38017613	0.548917926	F1	S1		
81.43933464	0.542566193	F1	S1		
81.49849315	0.532303102	F1	S1		
81.55765166	0.519165849	F1	S1		
81.61681018	0.507989276	F1	S1		
81.67596869	0.501991636	F1	S1		
81.7351272	0.498645811	F1	S1		
81.79428571	0.493322391	F1	S1		
81.85344423	0.48451706	F1	S1		
81.91260274	0.474550019	F1	S1		
81.97176125	0.464601954	F1	S1		
82.03091977	0.455467041	F1	S1		
82.09007828	0.447630238	F1	S1		
82.14923679	0.441731359	F1	S1		
82.2083953	0.439757637	F1	S1		
82.26755382	0.443530362	F1	S1		
82.32671233	0.452967101	F1	S1		
82.38587084	0.461755929	F1	S1		
82.44502935	0.463930163	F1	S1		
82.50418787	0.461325835	F1	S1		
82.56334638	0.456622925	F1	S1		
82.62250489	0.449542952	F1	S1		
82.68166341	0.439861935	F1	S1		
82.74082192	0.429694287	F1	S1		
82.79998043	0.424178844	F1	S1		
82.85913894	0.425154587	F1	S1		
82.91829746	0.428002603	F1	S1		
82.97745597	0.430513827	F1	S1		
83.03661448	0.434462273	F1	S1		
83.09577299	0.437346365	F1	S1		
83.15493151	0.434252922	F1	S1		
83.21409002	0.424341641	F1	S1		
83.27324853	0.410555997	F1	S1		
83.33240705	0.397029933	F1	S1		
83.39156556	0.388012184	F1	S1		
83.45072407	0.386137393	F1	S1		
83.50988258	0.391160176	F1	S1		
83.5690411	0.399196067	F1	S1		
83.62819961	0.405608657	F1	S1		
83.68735812	0.408345282	F1	S1		
83.74651663	0.40694333	F1	S1		
83.80567515	0.401974783	F1	S1		
83.86483366	0.39552607	F1	S1		
83.92399217	0.390227601	F1	S1		
83.98315068	0.386313664	F1	S1		
84.0423092	0.380347249	F1	S1		
84.10146771	0.371689105	F1	S1		
84.16062622	0.362172512	F1	S1		
84.21978474	0.350364544	F1	S1		
84.27894325	0.338664361	F1	S1		
84.33810176	0.333665477	F1	S1		
84.39726027	0.338852777	F1	S1		
84.45641879	0.352503059	F1	S1		
84.5155773	0.368520031	F1	S1		
84.57473581	0.380915671	F1	S1		
84.63389432	0.385358144	F1	S1		
84.69305284	0.379519211	F1	S1		
84.75221135	0.368772505	F1	S1		
84.81136986	0.360397722	F1	S1		
84.87052838	0.356373388	F1	S1		
84.92968689	0.356747848	F1	S1		
84.9888454	0.360202487	F1	S1		
85.04800391	0.365205156	F1	S1		
85.10716243	0.368187194	F1	S1		
85.16632094	0.367143685	F1	S1		
85.22547945	0.364318714	F1	S1		
85.28463796	0.361006574	F1	S1		
85.34379648	0.35693924	F1	S1		
85.40295499	0.353000098	F1	S1		
85.4621135	0.349554092	F1	S1		
85.52127202	0.345970776	F1	S1		
85.58043053	0.342933978	F1	S1		
85.63958904	0.3425385	F1	S1		
85.69874755	0.343601132	F1	S1		
85.75790607	0.344031943	F1	S1		
85.81706458	0.345558474	F1	S1		
85.87622309	0.347147337	F1	S1		
85.9353816	0.346091857	F1	S1		
85.99454012	0.341595642	F1	S1		
86.05369863	0.333772607	F1	S1		
86.11285714	0.322569533	F1	S1		
86.17201566	0.310541102	F1	S1		
86.23117417	0.301006259	F1	S1		
86.29033268	0.293925625	F1	S1		
86.34949119	0.288759483	F1	S1		
86.40864971	0.285731494	F1	S1		
86.46780822	0.285191631	F1	S1		
86.52696673	0.28741524	F1	S1		
86.58612524	0.291640077	F1	S1		
86.64528376	0.296299196	F1	S1		
86.70444227	0.298923877	F1	S1		
86.76360078	0.298914509	F1	S1		
86.8227593	0.297248425	F1	S1		
86.88191781	0.292760254	F1	S1		
86.94107632	0.285811019	F1	S1		
87.00023483	0.279390537	F1	S1		
87.05939335	0.274728379	F1	S1		
87.11855186	0.271530054	F1	S1		
87.17771037	0.269320551	F1	S1		
87.23686888	0.266397009	F1	S1		
87.2960274	0.262234871	F1	S1		
87.35518591	0.25985036	F1	S1		
87.41434442	0.260440111	F1	S1		
87.47350294	0.262352188	F1	S1		
87.53266145	0.264366426	F1	S1		
87.59181996	0.265957009	F1	S1		
87.65097847	0.267493171	F1	S1		
87.71013699	0.267292735	F1	S1		
87.7692955	0.264858036	F1	S1		
87.82845401	0.261647956	F1	S1		
87.88761252	0.258915964	F1	S1		
87.94677104	0.258433633	F1	S1		
88.00592955	0.258975658	F1	S1		
88.06508806	0.258535904	F1	S1		
88.12424658	0.257923832	F1	S1		
88.18340509	0.25829061	F1	S1		
88.2425636	0.257814948	F1	S1		
88.30172211	0.254374305	F1	S1		
88.36088063	0.249127028	F1	S1		
88.42003914	0.244009686	F1	S1		
88.47919765	0.239524813	F1	S1		
88.53835616	0.234379306	F1	S1		
88.59751468	0.228028833	F1	S1		
88.65667319	0.222212234	F1	S1		
88.7158317	0.219425539	F1	S1		
88.77499022	0.221447094	F1	S1		
88.83414873	0.227832786	F1	S1		
88.89330724	0.23813081	F1	S1		
88.95246575	0.252324595	F1	S1		
89.01162427	0.266083044	F1	S1		
89.07078278	0.274452476	F1	S1		
89.12994129	0.276357077	F1	S1		
89.1890998	0.272729704	F1	S1		
89.24825832	0.265046213	F1	S1		
89.30741683	0.253999248	F1	S1		
89.36657534	0.241937932	F1	S1		
89.42573386	0.232679097	F1	S1		
89.48489237	0.227338883	F1	S1		
89.54405088	0.223941566	F1	S1		
89.60320939	0.22028828	F1	S1		
89.66236791	0.215436138	F1	S1		
89.72152642	0.211168013	F1	S1		
89.78068493	0.209720651	F1	S1		
89.83984344	0.209928963	F1	S1		
89.89900196	0.211248938	F1	S1		
89.95816047	0.212632043	F1	S1		
90.01731898	0.211983564	F1	S1		
90.0764775	0.210487108	F1	S1		
90.13563601	0.210090928	F1	S1		
90.19479452	0.211185338	F1	S1		
90.25395303	0.213411765	F1	S1		
90.31311155	0.214288775	F1	S1		
90.37227006	0.212454307	F1	S1		
90.43142857	0.211264591	F1	S1		
90.49058708	0.211052098	F1	S1		
90.5497456	0.209020534	F1	S1		
90.60890411	0.204977454	F1	S1		
90.66806262	0.199207479	F1	S1		
90.72722114	0.190951088	F1	S1		
90.78637965	0.180225473	F1	S1		
90.84553816	0.169879926	F1	S1		
90.90469667	0.163731181	F1	S1		
90.96385519	0.16209649	F1	S1		
91.0230137	0.162560915	F1	S1		
91.08217221	0.16441196	F1	S1		
91.14133072	0.168960312	F1	S1		
91.20048924	0.175351524	F1	S1		
91.25964775	0.179367905	F1	S1		
91.31880626	0.180515469	F1	S1		
91.37796477	0.181721601	F1	S1		
91.43712329	0.183902396	F1	S1		
91.4962818	0.186747801	F1	S1		
91.55544031	0.187852023	F1	S1		
91.61459883	0.184248678	F1	S1		
91.67375734	0.175481003	F1	S1		
91.73291585	0.165128177	F1	S1		
91.79207436	0.158906186	F1	S1		
91.85123288	0.158232681	F1	S1		
91.91039139	0.161676622	F1	S1		
91.9695499	0.168533345	F1	S1		
92.02870841	0.174731193	F1	S1		
92.08786693	0.175339057	F1	S1		
92.14702544	0.171908783	F1	S1		
92.20618395	0.168216799	F1	S1		
92.26534247	0.165310142	F1	S1		
92.32450098	0.163241943	F1	S1		
92.38365949	0.162292963	F1	S1		
92.442818	0.162444496	F1	S1		
92.50197652	0.162719468	F1	S1		
92.56113503	0.162229631	F1	S1		
92.62029354	0.158921621	F1	S1		
92.67945205	0.150092658	F1	S1		
92.73861057	0.138156214	F1	S1		
92.79776908	0.128694219	F1	S1		
92.85692759	0.12445266	F1	S1		
92.91608611	0.125406125	F1	S1		
92.97524462	0.130447223	F1	S1		
93.03440313	0.13766523	F1	S1		
93.09356164	0.145021453	F1	S1		
93.15272016	0.149301634	F1	S1		
93.21187867	0.148307607	F1	S1		
93.27103718	0.143722875	F1	S1		
93.33019569	0.138185906	F1	S1		
93.38935421	0.133272852	F1	S1		
93.44851272	0.129821086	F1	S1		
93.50767123	0.127865451	F1	S1		
93.56682975	0.126699838	F1	S1		
93.62598826	0.125575929	F1	S1		
93.68514677	0.124847468	F1	S1		
93.74430528	0.124987623	F1	S1		
93.8034638	0.126248687	F1	S1		
93.86262231	0.128434776	F1	S1		
93.92178082	0.130160127	F1	S1		
93.98093933	0.130950092	F1	S1		
94.04009785	0.130648865	F1	S1		
94.09925636	0.129377161	F1	S1		
94.15841487	0.128573528	F1	S1		
94.21757339	0.128344017	F1	S1		
94.2767319	0.12605262	F1	S1		
94.33589041	0.120309603	F1	S1		
94.39504892	0.113474241	F1	S1		
94.45420744	0.109172359	F1	S1		
94.51336595	0.10790557	F1	S1		
94.57252446	0.107761568	F1	S1		
94.63168297	0.106793381	F1	S1		
94.69084149	0.103672798	F1	S1		
94.75	0.103672798	F1	S1		
64.52	-0.710145364	F3	S20S24		
64.57915851	-0.710145364	F3	S20S24		
64.63831703	-0.525671303	F3	S20S24		
64.69747554	-0.277657764	F3	S20S24		
64.75663405	-0.002244375	F3	S20S24		
64.81579256	0.265908666	F3	S20S24		
64.87495108	0.496256322	F3	S20S24		
64.93410959	0.657087997	F3	S20S24		
64.9932681	0.741948956	F3	S20S24		
65.05242661	0.819039025	F3	S20S24		
65.11158513	0.942156846	F3	S20S24		
65.17074364	1.089693005	F3	S20S24		
65.22990215	1.238931797	F3	S20S24		
65.28906067	1.37695168	F3	S20S24		
65.34821918	1.493339111	F3	S20S24		
65.40737769	1.58098579	F3	S20S24		
65.4665362	1.645201865	F3	S20S24		
65.52569472	1.702746456	F3	S20S24		
65.58485323	1.766100049	F3	S20S24		
65.64401174	1.829850577	F3	S20S24		
65.70317025	1.87812383	F3	S20S24		
65.76232877	1.901907157	F3	S20S24		
65.82148728	1.901501189	F3	S20S24		
65.88064579	1.883892285	F3	S20S24		
65.93980431	1.859972039	F3	S20S24		
65.99896282	1.836445589	F3	S20S24		
66.05812133	1.814122915	F3	S20S24		
66.11727984	1.793724685	F3	S20S24		
66.17643836	1.780870106	F3	S20S24		
66.23559687	1.773811124	F3	S20S24		
66.29475538	1.763792276	F3	S20S24		
66.35391389	1.746817108	F3	S20S24		
66.41307241	1.72323957	F3	S20S24		
66.47223092	1.700274538	F3	S20S24		
66.53138943	1.688560571	F3	S20S24		
66.59054795	1.686740199	F3	S20S24		
66.64970646	1.688572896	F3	S20S24		
66.70886497	1.700576479	F3	S20S24		
66.76802348	1.730361398	F3	S20S24		
66.827182	1.78126796	F3	S20S24		
66.88634051	1.847406738	F3	S20S24		
66.94549902	1.907102662	F3	S20S24		
67.00465753	1.938912509	F3	S20S24		
67.06381605	1.934355093	F3	S20S24		
67.12297456	1.898871835	F3	S20S24		
67.18213307	1.843719362	F3	S20S24		
67.24129159	1.785399171	F3	S20S24		
67.3004501	1.742092879	F3	S20S24		
67.35960861	1.723258402	F3	S20S24		
67.41876712	1.732612576	F3	S20S24		
67.47792564	1.759356019	F3	S20S24		
67.53708415	1.783487984	F3	S20S24		
67.59624266	1.801830686	F3	S20S24		
67.65540117	1.816882476	F3	S20S24		
67.71455969	1.82364568	F3	S20S24		
67.7737182	1.822049014	F3	S20S24		
67.83287671	1.81556287	F3	S20S24		
67.89203523	1.805284989	F3	S20S24		
67.95119374	1.802231119	F3	S20S24		
68.01035225	1.816250996	F3	S20S24		
68.06951076	1.840555731	F3	S20S24		
68.12866928	1.864926852	F3	S20S24		
68.18782779	1.882935478	F3	S20S24		
68.2469863	1.895660232	F3	S20S24		
68.30614481	1.904445881	F3	S20S24		
68.36530333	1.913683621	F3	S20S24		
68.42446184	1.928646306	F3	S20S24		
68.48362035	1.944387896	F3	S20S24		
68.54277886	1.962127218	F3	S20S24		
68.60193738	1.99117566	F3	S20S24		
68.66109589	2.037170359	F3	S20S24		
68.7202544	2.095313646	F3	S20S24		
68.77941292	2.147096881	F3	S20S24		
68.83857143	2.182334266	F3	S20S24		
68.89772994	2.202314831	F3	S20S24		
68.95688845	2.209013426	F3	S20S24		
69.01604697	2.208859611	F3	S20S24		
69.07520548	2.204548675	F3	S20S24		
69.13436399	2.196750711	F3	S20S24		
69.1935225	2.196242838	F3	S20S24		
69.25268102	2.20882026	F3	S20S24		
69.31183953	2.226031094	F3	S20S24		
69.37099804	2.241284319	F3	S20S24		
69.43015656	2.260792007	F3	S20S24		
69.48931507	2.296882328	F3	S20S24		
69.54847358	2.347712156	F3	S20S24		
69.60763209	2.404179537	F3	S20S24		
69.66679061	2.465020397	F3	S20S24		
69.72594912	2.52981762	F3	S20S24		
69.78510763	2.588986318	F3	S20S24		
69.84426614	2.630976976	F3	S20S24		
69.90342466	2.658330458	F3	S20S24		
69.96258317	2.681817578	F3	S20S24		
70.02174168	2.702008758	F3	S20S24		
70.0809002	2.71315116	F3	S20S24		
70.14005871	2.716376341	F3	S20S24		
70.19921722	2.725374513	F3	S20S24		
70.25837573	2.753513812	F3	S20S24		
70.31753425	2.800915752	F3	S20S24		
70.37669276	2.84734998	F3	S20S24		
70.43585127	2.876773377	F3	S20S24		
70.49500978	2.90577924	F3	S20S24		
70.5541683	2.949260149	F3	S20S24		
70.61332681	2.999225803	F3	S20S24		
70.67248532	3.049400406	F3	S20S24		
70.73164384	3.098503275	F3	S20S24		
70.79080235	3.139786051	F3	S20S24		
70.84996086	3.170589502	F3	S20S24		
70.90911937	3.1924645	F3	S20S24		
70.96827789	3.207393126	F3	S20S24		
71.0274364	3.223217746	F3	S20S24		
71.08659491	3.25264844	F3	S20S24		
71.14575342	3.300150058	F3	S20S24		
71.20491194	3.362423059	F3	S20S24		
71.26407045	3.437892844	F3	S20S24		
71.32322896	3.530555831	F3	S20S24		
71.38238748	3.637580968	F3	S20S24		
71.44154599	3.752849772	F3	S20S24		
71.5007045	3.880682945	F3	S20S24		
71.55986301	4.014031293	F3	S20S24		
71.61902153	4.132802154	F3	S20S24		
71.67818004	4.228671007	F3	S20S24		
71.73733855	4.309142008	F3	S20S24		
71.79649706	4.382764736	F3	S20S24		
71.85565558	4.451944163	F3	S20S24		
71.91481409	4.525575936	F3	S20S24		
71.9739726	4.620324189	F3	S20S24		
72.03313112	4.746501045	F3	S20S24		
72.09228963	4.902129502	F3	S20S24		
72.15144814	5.083215596	F3	S20S24		
72.21060665	5.286219149	F3	S20S24		
72.26976517	5.508203563	F3	S20S24		
72.32892368	5.748305343	F3	S20S24		
72.38808219	5.994342716	F3	S20S24		
72.4472407	6.221809037	F3	S20S24		
72.50639922	6.41416855	F3	S20S24		
72.56555773	6.568933803	F3	S20S24		
72.62471624	6.701817612	F3	S20S24		
72.68387476	6.842339803	F3	S20S24		
72.74303327	6.995414512	F3	S20S24		
72.80219178	7.144137468	F3	S20S24		
72.86135029	7.290382575	F3	S20S24		
72.92050881	7.455839068	F3	S20S24		
72.97966732	7.658785372	F3	S20S24		
73.03882583	7.902413677	F3	S20S24		
73.09798434	8.174990231	F3	S20S24		
73.15714286	8.460849803	F3	S20S24		
73.21630137	8.740838516	F3	S20S24		
73.27545988	8.99625159	F3	S20S24		
73.3346184	9.230610062	F3	S20S24		
73.39377691	9.454551918	F3	S20S24		
73.45293542	9.658565829	F3	S20S24		
73.51209393	9.828681485	F3	S20S24		
73.57125245	9.981545799	F3	S20S24		
73.63041096	10.1513096	F3	S20S24		
73.68956947	10.33692355	F3	S20S24		
73.74872798	10.51525974	F3	S20S24		
73.8078865	10.6903174	F3	S20S24		
73.86704501	10.88686831	F3	S20S24		
73.92620352	11.11548503	F3	S20S24		
73.98536204	11.36646058	F3	S20S24		
74.04452055	11.62004882	F3	S20S24		
74.10367906	11.85881818	F3	S20S24		
74.16283757	12.0770719	F3	S20S24		
74.22199609	12.27631829	F3	S20S24		
74.2811546	12.45564962	F3	S20S24		
74.34031311	12.59980212	F3	S20S24		
74.39947162	12.69722151	F3	S20S24		
74.45863014	12.73215708	F3	S20S24		
74.51778865	12.70547869	F3	S20S24		
74.57694716	12.66128425	F3	S20S24		
74.63610568	12.65101764	F3	S20S24		
74.69526419	12.69870846	F3	S20S24		
74.7544227	12.74906769	F3	S20S24		
74.81358121	12.75178874	F3	S20S24		
74.87273973	12.71900842	F3	S20S24		
74.93189824	12.65932613	F3	S20S24		
74.99105675	12.56705146	F3	S20S24		
75.05021526	12.43575481	F3	S20S24		
75.10937378	12.25922751	F3	S20S24		
75.16853229	12.05372394	F3	S20S24		
75.2276908	11.84117795	F3	S20S24		
75.28684932	11.60794472	F3	S20S24		
75.34600783	11.35151475	F3	S20S24		
75.40516634	11.08806958	F3	S20S24		
75.46432485	10.81948362	F3	S20S24		
75.52348337	10.53461389	F3	S20S24		
75.58264188	10.21421002	F3	S20S24		
75.64180039	9.854958033	F3	S20S24		
75.7009589	9.479671648	F3	S20S24		
75.76011742	9.112651637	F3	S20S24		
75.81927593	8.755090319	F3	S20S24		
75.87843444	8.409331333	F3	S20S24		
75.93759295	8.09592827	F3	S20S24		
75.99675147	7.812452225	F3	S20S24		
76.05590998	7.532759888	F3	S20S24		
76.11506849	7.249955272	F3	S20S24		
76.17422701	6.974378053	F3	S20S24		
76.23338552	6.691221037	F3	S20S24		
76.29254403	6.37825315	F3	S20S24		
76.35170254	6.043734735	F3	S20S24		
76.41086106	5.706200274	F3	S20S24		
76.47001957	5.383163655	F3	S20S24		
76.52917808	5.086052504	F3	S20S24		
76.58833659	4.812079708	F3	S20S24		
76.64749511	4.557813862	F3	S20S24		
76.70665362	4.321788159	F3	S20S24		
76.76581213	4.095251685	F3	S20S24		
76.82497065	3.872584193	F3	S20S24		
76.88412916	3.65670511	F3	S20S24		
76.94328767	3.447795472	F3	S20S24		
77.00244618	3.243032834	F3	S20S24		
77.0616047	3.041818819	F3	S20S24		
77.12076321	2.844536859	F3	S20S24		
77.17992172	2.655648515	F3	S20S24		
77.23908023	2.481747335	F3	S20S24		
77.29823875	2.324348163	F3	S20S24		
77.35739726	2.18062355	F3	S20S24		
77.41655577	2.045419913	F3	S20S24		
77.47571429	1.918341692	F3	S20S24		
77.5348728	1.803977125	F3	S20S24		
77.59403131	1.702273944	F3	S20S24		
77.65318982	1.607470552	F3	S20S24		
77.71234834	1.51526732	F3	S20S24		
77.77150685	1.423704132	F3	S20S24		
77.83066536	1.333122832	F3	S20S24		
77.88982387	1.250183922	F3	S20S24		
77.94898239	1.179970192	F3	S20S24		
78.0081409	1.121435873	F3	S20S24		
78.06729941	1.07266011	F3	S20S24		
78.12645793	1.029412276	F3	S20S24		
78.18561644	0.987546011	F3	S20S24		
78.24477495	0.946734592	F3	S20S24		
78.30393346	0.906307095	F3	S20S24		
78.36309198	0.861784777	F3	S20S24		
78.42225049	0.81497448	F3	S20S24		
78.481409	0.771984145	F3	S20S24		
78.54056751	0.734260327	F3	S20S24		
78.59972603	0.70409139	F3	S20S24		
78.65888454	0.685190884	F3	S20S24		
78.71804305	0.673115237	F3	S20S24		
78.77720157	0.658131033	F3	S20S24		
78.83636008	0.639430948	F3	S20S24		
78.89551859	0.620218451	F3	S20S24		
78.9546771	0.598905541	F3	S20S24		
79.01383562	0.575101126	F3	S20S24		
79.07299413	0.551002782	F3	S20S24		
79.13215264	0.52795908	F3	S20S24		
79.19131115	0.507767488	F3	S20S24		
79.25046967	0.492823679	F3	S20S24		
79.30962818	0.483664553	F3	S20S24		
79.36878669	0.475434331	F3	S20S24		
79.42794521	0.464219161	F3	S20S24		
79.48710372	0.456678304	F3	S20S24		
79.54626223	0.459220551	F3	S20S24		
79.60542074	0.466420943	F3	S20S24		
79.66457926	0.470038975	F3	S20S24		
79.72373777	0.468976926	F3	S20S24		
79.78289628	0.464439352	F3	S20S24		
79.84205479	0.453723391	F3	S20S24		
79.90121331	0.436060097	F3	S20S24		
79.96037182	0.414293848	F3	S20S24		
80.01953033	0.3912013	F3	S20S24		
80.07868885	0.371073255	F3	S20S24		
80.13784736	0.357597562	F3	S20S24		
80.19700587	0.351680937	F3	S20S24		
80.25616438	0.352279693	F3	S20S24		
80.3153229	0.358269847	F3	S20S24		
80.37448141	0.368220294	F3	S20S24		
80.43363992	0.378834838	F3	S20S24		
80.49279843	0.388763568	F3	S20S24		
80.55195695	0.397275437	F3	S20S24		
80.61111546	0.400872577	F3	S20S24		
80.67027397	0.397649525	F3	S20S24		
80.72943249	0.386721188	F3	S20S24		
80.788591	0.370462933	F3	S20S24		
80.84774951	0.355120106	F3	S20S24		
80.90690802	0.343512146	F3	S20S24		
80.96606654	0.333930624	F3	S20S24		
81.02522505	0.323622027	F3	S20S24		
81.08438356	0.311992411	F3	S20S24		
81.14354207	0.303070997	F3	S20S24		
81.20270059	0.300874328	F3	S20S24		
81.2618591	0.305060043	F3	S20S24		
81.32101761	0.312438674	F3	S20S24		
81.38017613	0.318785113	F3	S20S24		
